participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.choice1,player.choice2,player.computer_choice1,player.computer_choice2,player.bet1,player.bet2,player.left_image,player.right_image,player.trial_reward,player.chosen_image_one,player.chosen_image_one_binary,player.chosen_image_two,player.chosen_image_two_binary,player.chosen_image_computer,player.chosen_image_computer_two,player.my_page_load_time,player.individual_page_load_time,player.initial_choice_time,player.initial_bet_time,player.second_choice_time,player.second_bet_time,player.choice2_earnings,player.choice2_sum_earnings,player.total_payoff,player.loss_or_gain,player.computer_choice_one,player.computer_bet_one,player.computer_choice_two,player.computer_bet_two,player.manual_second_choice,player.disconnection_streak,player.is_bot,player.last_connection_time,group.id_in_subsession,group.current_round,group.my_page_load_time,group.round_reward_A,group.round_reward_B,group.intertrial_interval,group.second_bet_timer_ended_executed,group.next_round_transition_time,group.reward_probability_A,group.reward_probability_B,group.seventy_percent_image,group.thirty_percent_image,group.reversal_rounds,group.bet_container_displayed,group.remaining_images_displayed,group.reversal_happened,group.round_reward_set,group.all_players_loaded,group.players_loaded_count,group.disconnected_players,group.bot_players,group.active_bots,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.73,0.73,5.15,0.84,0.57,0.04,60,220,0.0,1,0,0,0,0,1,0,0,1740053343.8451967,2,1,,1,0,3139,1,1740053344916.743,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,4,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,5,,0.0,right,left,,,3,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.0,1.0,1.83,0.52,1.38,0.42,40,160,0.0,1,0,0,0,0,1,0,0,1740053862.3071017,6,1,,1,0,3997,1,1740053863936.0356,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,left,,,right,1,1,option1A.bmp,option1B.bmp,0,option1A.bmp,1,option1B.bmp,2,,option1B_tr.bmp,0.46,0.46,1.88,1.38,,1.75,-20,-120,0.0,-1,0,0,1,0,0,0,0,1740053489.5389984,4,1,,1,0,3947,1,1740053491990.7278,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,,,0.42,0.42,1.41,1.18,1.89,0.76,-60,-240,0.0,-1,0,0,0,0,1,0,0,1740053399.0968435,3,1,,1,0,3331,1,1740053400613.2585,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,7qmz5nfz,,,,,0
30,ps21alne,66502c8dc29366cf9a8b372f,0,294,294,submission,Submit,2025-02-20 12:02:00.992347,1,,,0.0,5,,0.0,right,left,,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.74,0.74,3.55,0.56,0.37,0.39,60,240,0.0,1,0,0,0,0,1,0,0,1740053685.4147043,5,1,,1,0,3018,1,1740053686153.1514,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,4,7qmz5nfz,,,,,0
31,edoj4m6e,66aa58846eab0c32e99b4065,0,12,294,practice_task,WaitPage1,2025-02-20 12:09:51.435806,1,,,0.0,31,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
32,j4dqg56m,5f884590af7e0e2c123d766c,0,12,294,practice_task,WaitPage1,2025-02-20 12:10:39.620093,1,,,0.0,32,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
33,fows59u9,676593d5521529ccc9b41e31,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:10:53.660092,1,,,0.0,33,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
34,obo07kdj,6120e3a34f6ad742437d6c95,0,12,294,practice_task,WaitPage1,2025-02-20 12:31:32.497049,1,,,0.0,34,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
35,v21yowca,676ab61ef1439730a67b223f,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:45:52.032684,1,,,0.0,35,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
36,rm99frtp,,0,0,294,,,,0,,,0.0,36,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
37,i9zn9fgd,,0,0,294,,,,0,,,0.0,37,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
38,0j4nti57,,0,0,294,,,,0,,,0.0,38,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
39,irxopcvx,,0,0,294,,,,0,,,0.0,39,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
40,0kpssfx2,,0,0,294,,,,0,,,0.0,40,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,4,7qmz5nfz,,,,,0
1,7ef9csi9,66f4147ffea1a6689de3a7ac,0,143,294,main_task,MyPage,2025-02-20 11:59:05.139128,1,,,0.0,1,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.59,0.59,0.92,0.43,0.23,0.47,40,-40,0.0,1,0,0,0,0,1,0,0,1740053522.8668134,4,1,,1,0,3605,1,1740053524406.56,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
2,yoaovgqb,5f0f6811a0ed4a11dbc57b79,0,294,294,submission,Submit,2025-02-20 11:59:15.217023,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,0,option1A.bmp,1,option1B.bmp,2,,,0.84,0.84,1.61,1.57,0.15,6.0,-60,-40,0.0,-1,0,0,0,1,1,0,0,1740053375.9013386,2,1,,1,0,3241,1,1740053377235.3076,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
3,n81b3sel,5e459f61418f610891628564,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 11:59:25.500072,1,,,0.0,3,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
4,t2y686x0,5b8bf5dd7b334200011da4aa,0,294,294,submission,Submit,2025-02-20 12:00:03.622331,1,,,0.0,1,,0.0,right,left,,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.31,1.31,0.44,0.54,0.41,0.42,60,140,0.0,1,0,0,0,0,1,0,0,1740053432.34008,3,1,,1,0,3509,1,1740053433000.7654,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
5,sgtdejfl,5797564b70c76a0001245734,0,294,294,submission,Submit,2025-02-20 12:00:07.118265,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.4,0.4,0.92,0.46,0.35,0.3,60,200,0.0,1,0,0,0,0,1,0,0,1740053720.886845,5,1,,1,0,3650,1,1740053723478.3792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
6,g1cr713u,5ea00a8a39c0f00008064b2b,0,294,294,submission,Submit,2025-02-20 12:00:08.988551,1,,,0.0,2,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.65,0.65,2.31,0.44,0.14,1.3,60,40,0.0,1,0,0,0,0,1,0,0,1740053720.4399958,5,1,,1,0,3650,1,1740053723478.3792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
7,ypgfxi2w,600606925db9c892b3939202,0,294,294,submission,Submit,2025-02-20 12:00:09.160971,1,,,0.0,2,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.93,0.93,1.75,0.62,0.4,0.8,40,200,0.0,1,0,0,0,0,1,0,0,1740053523.124015,4,1,,1,0,3605,1,1740053524406.56,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
8,a93ezojp,610a879e6500d1d653b3da54,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:09.186762,1,,,0.0,8,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
9,70z8cq6z,676998e4f6daae6e1a643595,0,294,294,submission,Submit,2025-02-20 12:00:09.356056,1,,,0.0,3,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.58,0.58,1.79,1.02,0.93,0.8,60,300,0.0,1,0,0,0,0,1,0,0,1740053720.4257276,5,1,,1,0,3650,1,1740053723478.3792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
10,bgrafq8e,59b5a275c05bb50001eb3c4b,0,294,294,submission,Submit,2025-02-20 12:00:10.973484,1,,,0.0,2,,0.0,left,left,,,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,1.02,1.02,2.68,3.24,2.04,0.35,60,100,0.0,1,0,0,0,0,1,0,0,1740053376.080564,2,1,,1,0,3241,1,1740053377235.3076,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
11,kf3z801n,6776db5ec2686c027926581e,0,294,294,submission,Submit,2025-02-20 12:00:13.381712,1,,,0.0,3,,0.0,right,left,,,2,2,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,1.22,1.22,3.35,1.21,1.14,0.56,40,200,0.0,1,0,0,0,0,1,0,0,1740053523.3544688,4,1,,1,0,3605,1,1740053524406.56,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
12,n2uryq2k,5c634aca9d0d7000012479a0,0,37,294,main_task,WaitPage2,2025-02-20 12:00:13.455983,1,,,0.0,1,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.93,0.93,3.65,1.65,0.4,1.21,60,160,0.0,1,0,0,0,0,1,0,0,1740053895.057247,6,1,,1,0,3876,1,1740053896883.5864,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
13,b8kizv36,66cf346c8d197fa5b7fe6207,0,294,294,submission,Submit,2025-02-20 12:00:17.351099,1,,,0.0,2,,0.0,right,left,,,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1A.bmp,2,,,0.92,0.92,0.66,1.18,1.66,0.28,-60,-80,0.0,-1,0,0,0,0,1,0,0,1740053431.7229002,3,1,,1,0,3509,1,1740053433000.7654,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
14,1lbmou9n,673789bed0ce05cea7ae8a9f,0,37,294,main_task,WaitPage2,2025-02-20 12:00:17.507751,1,,,0.0,2,,0.0,,,right,left,1,1,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,option1B_tr.bmp,option1A_tr.bmp,0.98,0.98,6.0,6.0,,6.0,20,-120,0.0,1,1,1,1,1,0,0,0,1740053895.0993223,6,1,,1,0,3876,1,1740053896883.5864,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
15,96cy1vag,648495d7f7f8e6efc7759484,0,294,294,submission,Submit,2025-02-20 12:00:17.950288,1,,,0.0,3,,0.0,left,left,,,2,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.43,0.43,1.25,0.32,3.57,2.57,60,100,0.0,1,0,0,0,0,1,0,0,1740053431.215145,3,1,,1,0,3509,1,1740053433000.7654,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
16,bkcywrul,62a1d88a5d0482a69726950c,0,294,294,submission,Submit,2025-02-20 12:00:19.751803,1,,,0.0,4,,0.0,left,left,,,2,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,1.14,1.14,1.76,1.37,0.42,0.34,40,100,0.0,1,0,0,0,0,1,0,0,1740053431.93902,3,1,,1,0,3509,1,1740053433000.7654,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
17,ni9k8pbc,671ccd472389ecce30562f88,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:19.741512,1,,,0.0,17,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
18,n2oiveqm,5adb3e135f327e0001fb329c,0,294,294,submission,Submit,2025-02-20 12:00:20.499837,1,,,0.0,3,,0.0,right,left,,,2,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.89,0.89,2.0,2.12,0.41,0.47,60,140,0.0,1,0,0,0,0,1,0,0,1740053376.0010877,2,1,,1,0,3241,1,1740053377235.3076,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
19,hzecnbul,5acd63a20527ba0001c28078,0,294,294,submission,Submit,2025-02-20 12:00:20.697148,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.76,0.76,2.1,1.33,0.5,0.54,60,60,0.0,1,0,0,0,0,1,0,0,1740053522.9388587,4,1,,1,0,3605,1,1740053524406.56,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
20,jh6xk2s8,1JgE0T731E609Z9759qn566Z,0,1,294,instructions,Welcome,2025-02-20 12:00:23.319697,1,,,0.0,20,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
21,pojxddvd,5f54d772f5bba984fdf8676e,0,12,294,practice_task,WaitPage1,2025-02-20 12:00:40.556671,1,,,0.0,21,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
22,nfgflho1,66585d3f9dec7f7679398387,0,37,294,main_task,WaitPage2,2025-02-20 12:00:42.615026,1,,,0.0,3,,0.0,left,,,left,1,1,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,option1A_tr.bmp,0.68,0.68,2.11,1.1,,5.63,20,-20,0.0,1,0,0,1,0,0,0,0,1740053894.782645,6,1,,1,0,3876,1,1740053896883.5864,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
23,sqdi1m8j,60b3d51e5faeb57cea9ecda6,0,294,294,submission,Submit,2025-02-20 12:00:46.183819,1,,,0.0,4,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.36,0.36,2.24,0.74,0.48,0.11,60,260,0.0,1,0,0,0,0,1,0,0,1740053720.394239,5,1,,1,0,3650,1,1740053723478.3792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
24,fd1ublf6,611fa7b279901f96a0e5f2e3,0,294,294,submission,Submit,2025-02-20 12:00:48.334741,1,,,0.0,4,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.74,0.74,1.85,0.48,0.18,1.3,60,140,0.0,1,0,0,0,0,1,0,0,1740053375.8185415,2,1,,1,0,3241,1,1740053377235.3076,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
25,rrcpin01,667987ee48ef12debe279619,0,294,294,submission,Submit,2025-02-20 12:00:49.443469,1,,,0.0,4,,0.0,right,left,,,2,2,option1A.bmp,option1B.bmp,1,option1B.bmp,2,option1A.bmp,1,,,0.77,0.77,3.5,0.48,0.23,0.35,40,120,0.0,1,0,0,0,0,1,0,0,1740053894.9168336,6,1,,1,0,3876,1,1740053896883.5864,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
26,btd222eb,581f6c63930a280001062e8c,0,294,294,submission,Submit,2025-02-20 12:00:50.001496,1,,,0.0,5,,0.0,right,left,,,3,3,option1B.bmp,option1A.bmp,1,option1A.bmp,1,option1B.bmp,1,,,0.78,0.78,2.1,3.22,0.15,1.22,60,280,0.0,1,0,0,0,0,1,0,0,1740053375.858797,2,1,,1,0,3241,1,1740053377235.3076,0.9,0.1,option1A.bmp,option1B.bmp,,0,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
27,3n455dld,6752efd86136ec83b4e576bc,0,37,294,main_task,WaitPage2,2025-02-20 12:01:02.167572,1,,,0.0,5,,0.0,,left,left,,3,2,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,option1A_tr.bmp,,0.9,0.9,6.0,6.0,5.44,1.65,40,200,0.0,1,1,1,0,0,1,0,0,1740053894.9997923,6,1,,1,0,3876,1,1740053896883.5864,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
28,dgjzw996,622a35c96d9060c175184c93,0,294,294,submission,Submit,2025-02-20 12:01:09.267190,1,,,0.0,5,,0.0,left,,,right,3,1,option1B.bmp,option1A.bmp,1,option1B.bmp,2,option1A.bmp,1,,option1A_tr.bmp,0.46,0.46,1.81,3.26,,5.47,20,-100,0.0,1,0,0,1,0,0,0,0,1740053522.6223629,4,1,,1,0,3605,1,1740053524406.56,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
29,adtxmrx3,5fd2c2c727a4dc0da4da81f1,0,34,294,practice_task,MyPage,2025-02-20 12:01:56.199668,1,,,0.0,5,,0.0,right,right,,right,3,3,option1A.bmp,option1B.bmp,0,option1B.bmp,2,option1B.bmp,2,,option1B_tr.bmp,0.89,0.89,1.88,0.4,,6.0,-60,-300,0.0,-1,0,0,1,1,0,1,0,1740053501.8333993,3,1,,1,0,3509,1,1740053433000.7654,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
30,ps21alne,66502c8dc29366cf9a8b372f,0,294,294,submission,Submit,2025-02-20 12:02:00.992347,1,,,0.0,5,,0.0,left,left,,,3,3,option1A.bmp,option1B.bmp,1,option1A.bmp,1,option1A.bmp,1,,,0.82,0.82,2.24,1.22,1.53,1.34,60,300,0.0,1,0,0,0,0,1,0,0,1740053720.9155853,5,1,,1,0,3650,1,1740053723478.3792,0.9,0.1,option1A.bmp,option1B.bmp,,1,1,0,1,0,0,,,,5,7qmz5nfz,,,,,0
31,edoj4m6e,66aa58846eab0c32e99b4065,0,12,294,practice_task,WaitPage1,2025-02-20 12:09:51.435806,1,,,0.0,31,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
32,j4dqg56m,5f884590af7e0e2c123d766c,0,12,294,practice_task,WaitPage1,2025-02-20 12:10:39.620093,1,,,0.0,32,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
33,fows59u9,676593d5521529ccc9b41e31,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:10:53.660092,1,,,0.0,33,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
34,obo07kdj,6120e3a34f6ad742437d6c95,0,12,294,practice_task,WaitPage1,2025-02-20 12:31:32.497049,1,,,0.0,34,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
35,v21yowca,676ab61ef1439730a67b223f,0,4,294,instructions,TaskInstructionsPage1,2025-02-20 12:45:52.032684,1,,,0.0,35,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
36,rm99frtp,,0,0,294,,,,0,,,0.0,36,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
37,i9zn9fgd,,0,0,294,,,,0,,,0.0,37,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
38,0j4nti57,,0,0,294,,,,0,,,0.0,38,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
39,irxopcvx,,0,0,294,,,,0,,,0.0,39,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
40,0kpssfx2,,0,0,294,,,,0,,,0.0,40,,0.0,,,,,0,0,,,0,,,,,,,,,,,,,0,0,0.0,,1,0,1,0,0,0,0,0.0,1,1,,,,0,0,,0.9,0.1,option1A.bmp,option1B.bmp,,0,0,0,0,0,0,,,,5,7qmz5nfz,,,,,0
